NAME	REGIONS	BP	output/chip-pipeline-GRCm38_GSE33346/peak_call/mESC_RAD21_rep2/mESC_RAD21_rep2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE33346/peak_call/mESC_RAD21/mESC_RAD21_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE33346/peak_call/mESC_RAD21_rep1/mESC_RAD21_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE111264/peak_call/mESC_SMARCA4_rep1/mESC_SMARCA4_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE111264/peak_call/mESC_ARID1A/mESC_ARID1A_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE111264/peak_call/mESC_ARID1A_rep2/mESC_ARID1A_rep2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE111264/peak_call/mESC_BRD4_rep1/mESC_BRD4_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE111264/peak_call/mESC_ARID1A_rep1/mESC_ARID1A_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE30267/peak_call/mESC_AFF4_rep1/mESC_AFF4_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE30267/peak_call/mESC_CDK9_rep1/mESC_CDK9_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE30267/peak_call/mESC_ELL2_rep1/mESC_ELL2_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE30267/peak_call/mESC_POL2_rep1/mESC_POL2_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_P300_rep3/mESC_P300_rep3_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_CHD7_rep1/mESC_CHD7_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_P300_rep1/mESC_P300_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_P300/mESC_P300_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_CHD7_rep2/mESC_CHD7_rep2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_P300_rep2/mESC_P300_rep2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_CHD7/mESC_CHD7_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE51522/peak_call/mESC_CBP_rep1/mESC_CBP_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_NIPBL/mESC_NIPBL_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC3_rep1/mESC_SMC3_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC3/mESC_SMC3_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED1/mESC_MED1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC3_rep2/mESC_SMC3_rep2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED1_rep1/mESC_MED1_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED12/mESC_MED12_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC1_rep2/mESC_SMC1_rep2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED12_rep1/mESC_MED12_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC1_rep1/mESC_SMC1_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED1_rep2/mESC_MED1_rep2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED12_rep2/mESC_MED12_rep2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_NIPBL_rep1/mESC_NIPBL_rep1_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_NIPBL_rep2/mESC_NIPBL_rep2_peaks.narrowPeak.bed	output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC1/mESC_SMC1_peaks.narrowPeak.bed
output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_CHD7_rep2/mESC_CHD7_rep2_peaks.narrowPeak.bed	17266	6183602	0.25468606582059056	0.3216137389140543	0.2583787488521028	0.7816730773424827	0.433238351016857	0.538819964207459	0.6442235303090383	0.3819388506603179	0.284864870018199	0.20222935134912007	0.44929898420632963	0.4286809929090385	0.675361767375887	0.5362474908863026	0.6945339131554413	0.49625436227528863	1.0	0.728842067196822	0.7476031731320115	0.3965203763729475	0.6353925602643953	0.07670104304815387	0.0672932277091555	0.6699773146040966	0.0583691238929549	0.7152652466269328	0.7417207091428126	0.08027430557066433	0.569262183562763	0.1521224522285939	0.624429284769873	0.7444247433002427	0.6306309299455958	0.5848910978934811	0.09434995099974028
output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_P300_rep2/mESC_P300_rep2_peaks.narrowPeak.bed	2438	667158	0.42347347862033324	0.5020732054790764	0.4152969945460728	0.8024503027121067	0.7226185208384989	0.7751017415392586	0.798416697546314	0.6454742238696485	0.38148491872041884	0.04043253849355148	0.22728276825659827	0.4017742554450164	0.6963577874783097	0.6913903224820072	0.6658957850294946	0.9587782646058581	0.728842067196822	1.0	0.822091258005081	0.8004929383572227	0.5417856741658442	0.0275039561202814	0.006083348065986083	0.3297372754879584	0.0033022619983938384	0.3876856341969948	0.4482724525438314	0.028982277198554937	0.5158066051677781	0.14742054263328863	0.37114380036375627	0.42141448536437315	0.7002411584629444	0.432509910076331	0.04162182877079266
output/chip-pipeline-GRCm38_GSE22341/peak_call/mESC_CHD7/mESC_CHD7_peaks.narrowPeak.bed	43908	10141297	0.23017197986352467	0.28887738979775657	0.22765422896780924	0.6983420068379679	0.5054645133177901	0.4749276271953688	0.5461660526075872	0.4959177753601816	0.32357669831832153	0.16985676879919182	0.4859696737511919	0.3206255852347461	0.7587157541666533	0.9130270864592239	0.7768819955034659	0.6095585139246824	0.7476031731320116	0.822091258005081	1.0	0.36367631095918423	0.6586593847854382	0.12180565257940189	0.13293300136758487	0.7353148283057669	0.12886712900197222	0.7764605212580863	0.806956836723838	0.15394880557869237	0.6599425093890254	0.20060814565897353	0.6884493243813454	0.804132968894235	0.877438365249093	0.6265073871587163	0.16305243990862586
output/chip-pipeline-GRCm38_GSE51522/peak_call/mESC_CBP_rep1/mESC_CBP_rep1_peaks.narrowPeak.bed	39709	8855535	0.2276524494194488	0.2988804723621796	0.23902805260128354	0.6052430081966071	0.38314712203995765	0.3993949813721953	0.5113655444584346	0.37972198346529024	0.27016714022682486	0.2952267807919074	0.4631283559301562	0.3588471410290608	0.7218835665619623	0.43179490206862003	0.7694361811164536	0.5695409290480223	0.3965203763729475	0.8004929383572227	0.36367631095918423	1.0	0.6592655217456509	0.09224707229031641	0.08391704051839466	0.7861860534119715	0.0776737589892271	0.8118603825140008	0.8694149772502603	0.10272178194147621	0.6523333382344476	0.18344536131308026	0.7459095813566989	0.8706960992228929	0.20579875322819813	0.6579394066031535	0.12009211699270375
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_NIPBL/mESC_NIPBL_peaks.narrowPeak.bed	39	9755	0.626509605193303	0.7992777719344355	0.7806367322521923	0.9738810075141565	0.4680744195278115	0.5132752273067399	0.9993825537283384	0.45758040491677143	0.4370666568840826	0	0.4722558982655388	0.8943500226159876	0.570238229489926	0.49097016103812435	0.5277139650523331	0.6563071072882806	0.6353925602643953	0.5417856741658442	0.6586593847854382	0.6592655217456509	1.0	0.2861614183466951	0.07537269544293244	0.7415563813314341	0.012381821844523196	0.7235408184751058	0.7505263211483593	0.21521986848454597	0.6187296845487011	0.3891503293346294	0.7791202594395304	0.7397954991865113	0.9780344354459339	1.0	0.28892613793354466
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC3_rep1/mESC_SMC3_rep1_peaks.narrowPeak.bed	16192	4671347	0.8945946986590216	0.9027196220762103	0.9463796599693605	0.7212841778111944	0.04921738648268864	0.09134047584544258	0.41184642478555855	0.05131343164496373	0.021726349137622645	0.07762198593478921	0.05060657867051272	0.21640967117059953	0.02109450954286814	0.03310582330544461	0.033213576124543356	0.031342510683682004	0.07670104304815387	0.0275039561202814	0.12180565257940189	0.09224707229031641	0.2861614183466951	1.0	0.9640656640086187	0.07343535965313844	0.9250844754277506	0.07856315659918348	0.08128465125645078	0.9193634055433494	0.03988925443685596	0.7773546231089511	0.07626493767122261	0.09083406545542633	0	0.20716181755075394	0.9379049916856853
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC3/mESC_SMC3_peaks.narrowPeak.bed	6710	1741692	0.9842389538024975	0.9811010836843116	0.997803322510951	0.7740074447984622	0.03719114013692967	0.07549736653607704	0.43912176271443376	0.04008395203108052	0.005076259578848866	0.009590824033930254	0.005902246543385917	0.1439538728105738	0.00379125191455999	0.034610235930613506	0.0068620239378552285	0.014439985092841424	0.0672932277091555	0.006083348065986083	0.13293300136758487	0.08391704051839466	0.07537269544293244	0.9640656640086187	1.0	0.020214002434987534	0.952103648059032	0.029376303118557764	0.02439298516574775	0.8799644618848431	0.01207505665501028	0.8715050517741759	0.020170357201285346	0.0292012155243634	0	0.024091407220390087	0.8835592559651264
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED1/mESC_MED1_peaks.narrowPeak.bed	1663	636693	0.450458939405602	0.5584107774969965	0.43707666422660235	0.925434841577896	0.6650331820348918	0.766380313369259	0.9277450530822839	0.5676244448731251	0.5472516547127212	0.03804797542012113	0.36957433357258246	0.7278940721282091	0.39345483765238354	0.5375123710939341	0.3975781947189512	0.6088018399801631	0.6699773146040966	0.3297372754879584	0.7353148283057669	0.7861860534119715	0.7415563813314341	0.07343535965313844	0.020214002434987534	1.0	0.017524450769267477	0.8941058933221336	0.7382936986280442	0.04580601053266771	0.6599777259582467	0.23085127385036436	0.9903884644457153	0.7192263319645376	1.0	0.6232513609876756	0.06335935881067419
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC3_rep2/mESC_SMC3_rep2_peaks.narrowPeak.bed	5919	1516114	0.9821181831904987	0.9779260782231758	0.997244980180523	0.7545083104349938	0.029085174050044623	0.06319042132723358	0.41450455095458305	0.03242561541280819	0.0027585429994275916	0.0033422297689885937	0.003583038016188278	0.11080745406282094	0.002744273858368928	0.03614261745363294	0.004608264453210709	0.012975714054076963	0.05836912389295491	0.0033022619983938384	0.1288671290019722	0.0776737589892271	0.012381821844523196	0.9250844754277506	0.9521036480590319	0.017524450769267477	1.0	0.02564155532047481	0.018931344161970915	0.8508494629879103	0.01014029264660406	0.8476009338962681	0.015857666392957943	0.022633269031811884	0	0.010623163620289405	0.8252865728371791
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED1_rep1/mESC_MED1_rep1_peaks.narrowPeak.bed	1176	405408	0.47535909124942416	0.5813587407171446	0.4530772615529778	0.9372027117405519	0.6992574932991912	0.7885046512428429	0.9486369875764972	0.6098027172869392	0.6090014278019987	0.03112204547825623	0.42248607481914974	0.769951256169664	0.4517929745608519	0.5974204350339188	0.4562318236602611	0.6618359260726168	0.7152652466269328	0.3876856341969948	0.7764605212580863	0.8118603825140009	0.7235408184751058	0.07856315659918348	0.029376303118557764	0.8941058933221336	0.02564155532047481	1.0	0.8206035779398908	0.06370102882606012	0.7393847872650852	0.25504507899397244	0.8948231086548755	0.807457149636388	1.0	0.5880849120123767	0.08205240485486034
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED12/mESC_MED12_peaks.narrowPeak.bed	2543	833472	0.4770608909680213	0.5890615154570001	0.44764121917354105	0.9524612315249046	0.7660036892050255	0.8481414706790029	0.9224309207643518	0.6659067282928182	0.49614276578349886	0.056309995078057326	0.30222920278497467	0.6758235888245903	0.44067139911587117	0.6140167836617647	0.4510639657411486	0.693116701199688	0.7417207091428126	0.4482724525438314	0.8069568367238381	0.8694149772502603	0.7505263211483593	0.08128465125645078	0.02439298516574775	0.7382936986280442	0.018931344161970915	0.8206035779398908	1.0	0.04788968108650775	0.7689889319136888	0.27194800832715604	0.7000447972754382	0.9696707628101533	0.9950133106130468	0.6774609982919926	0.06749154260615159
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC1_rep2/mESC_SMC1_rep2_peaks.narrowPeak.bed	4834	1233927	0.9790683717050724	0.9757777122622423	0.9931814275596543	0.7677449980072666	0.05700689076794687	0.09515350992830068	0.4421610566685574	0.05747805154376899	0.015054813047203049	0.008740219854512635	0.012501410319296477	0.13483278175314908	0.025726729372292357	0.053951340387626966	0.025363120041165456	0.035390453670456665	0.08027430557066433	0.028982277198554937	0.15394880557869234	0.10272178194147621	0.21521986848454597	0.9193634055433494	0.8799644618848431	0.04580601053266771	0.8508494629879103	0.06370102882606012	0.04788968108650775	1.0	0.0308957831865681	0.8684783496588375	0.03963408172453091	0.052389346971040786	0	0.11446925894196291	0.9317283366297414
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED12_rep1/mESC_MED12_rep1_peaks.narrowPeak.bed	5790	1701899	0.28851233170715557	0.36267234480637306	0.2527577013923954	0.7980536681649981	0.6224639413581682	0.709958116694844	0.7417923251536759	0.5395247942181822	0.3256169389963033	0.07204585914686111	0.3236531373961002	0.4580391780509262	0.46850021269317793	0.4967165539872843	0.4971278475566959	0.4791371334007384	0.569262183562763	0.5158066051677781	0.6599425093890254	0.6523333382344476	0.6187296845487011	0.03988925443685596	0.01207505665501028	0.6599777259582467	0.010140292646604059	0.7393847872650852	0.7689889319136888	0.0308957831865681	1.0	0.13943222331353872	0.5699616642980165	0.7314737383176186	0.7945835988160339	0.5586703157902246	0.03974283246487536
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_SMC1_rep1/mESC_SMC1_rep1_peaks.narrowPeak.bed	12456	3438889	0.8838894180650706	0.9059036348337767	0.9136681588698308	0.7933405787896121	0.1361839483621508	0.19165266186280108	0.5061921209955829	0.1236542885542038	0.0530330418905315	0.1276333650676947	0.12446610091668188	0.28651917308834013	0.12566424842756163	0.07990665229481679	0.15851988344181758	0.10317446114941783	0.1521224522285939	0.14742054263328863	0.20060814565897353	0.18344536131308026	0.3891503293346294	0.7773546231089511	0.8715050517741759	0.23085127385036436	0.8476009338962681	0.25504507899397244	0.27194800832715604	0.8684783496588375	0.13943222331353872	1.0	0.21585102691610344	0.2856685282021587	0	0.3819678647889959	0.9281948217629364
output/chip-pipeline-GRCm38_GSE22557/peak_call/mESC_MED1_rep2/mESC_MED1_rep2_peaks.narrowPeak.bed	2486	946542	0.43165810657958004	0.5468208207635287	0.43014467018105584	0.9107343638151968	0.6204088358226153	0.7289947115987497	0.9051982430118533	0.5304680306126668	0.48928984027281364	0.06229262091973417	0.348398606194925	0.701429133709177	0.3320040510524553	0.4768787216971571	0.36034424562801487	0.5434611328481772	0.624429284769873	0.37114380036375627	0.6884493243813454	0.7459095813566989	0.7791202594395304	0.07626493767122262	0.020170357201285346	0.9903884644457153	0.015857666392957943	0.8948231086548755	0.7000447972754382	0.03963408172453091	0.5699616642980165	0.21585102691610344	1.0	0.740614572560379	1.0	0.6776132484097578	0.05577803571091589
